dataset,L,K,point_precision,point_recall,point_f1,candidate_size,exact_r25_candidate_size,candidate_to_true_ratio,candidate_expansion_ratio,query_time_ms,mean_hamming_threshold
cifar10_gist512,20,120,0.05,0.007555555555555556,0.012728988127986724,3.4,450.0,0.007555555555555556,0.007555555555555556,35.886778200000435,12.630803571428572
cifar10_gist512,20,122,0.05,0.006666666666666666,0.011458333333323458,3.0,450.0,0.006666666666666666,0.006666666666666666,37.92118132499667,11.593303571428573
cifar10_gist512,20,124,0.05,0.006388888888888888,0.010987122121566429,2.875,450.0,0.006388888888888888,0.006388888888888888,36.68702805000521,11.457440476190476
cifar10_gist512,20,126,0.05,0.005277777777777778,0.009228579769368644,2.375,450.0,0.005277777777777778,0.005277777777777778,36.77213855000048,10.363690476190476
cifar10_gist512,20,128,0.05,0.004666666666666667,0.008280444761124096,2.1,450.0,0.004666666666666667,0.004666666666666667,37.50515619999959,9.202380952380953
isolet,20,2,0.2909526022006643,0.7365723084503573,0.41295283158751106,1158.8,450.025,2.5749876816949984,2.5749876816949984,1.2025333249999548,0.0
isolet,20,4,0.3354196274937961,0.6237969943335797,0.4317324664536499,857.775,450.025,1.9060539541759056,1.9060539541759056,1.5209614250002446,0.0
isolet,20,6,0.3957400422733229,0.48097228381374724,0.42847763849249443,560.65,450.025,1.245820891845282,1.245820891845282,2.2824761250006986,0.0
isolet,20,8,0.4431938048061612,0.3728189209164819,0.3914501464624977,397.35,450.025,0.8829705592510472,0.8829705592510472,3.325539574999681,0.0
isolet,20,10,0.5998677210882517,0.2778234786893324,0.3667375606286396,212.375,450.025,0.47192916974624294,0.47192916974624294,5.409944775000319,0.0
isolet,20,12,0.49393821143014216,0.4497512934220252,0.4598195210994421,421.65,450.025,0.9369605814239961,0.9369605814239961,7.053044749999593,1.0
isolet,20,14,0.5340927656078976,0.385040034491254,0.4210415453013009,339.975,450.025,0.755480413895048,0.755480413895048,9.079079225000442,1.125
isolet,20,16,0.5118222404590057,0.4635290711998029,0.4723034583946685,423.025,450.025,0.940018600640552,0.940018600640552,10.925801050000139,1.8050000000000002
isolet,20,18,0.566472874594351,0.3794269524513427,0.4306251091983551,317.075,450.025,0.704590169992609,0.704590169992609,12.472595749999904,2.0
isolet,20,20,0.5865433026649226,0.34348965262379894,0.40103867520305253,282.85,450.025,0.6285444690810544,0.6285444690810544,13.31930417500029,2.0450000000000004
isolet,20,22,0.4936678178743904,0.49943040157674295,0.47896271847986255,475.325,450.025,1.056260532150776,1.056260532150776,14.473989574999813,3.3599999999999994
isolet,20,24,0.4870092967798792,0.522030056664203,0.488315205252481,506.125,450.025,1.1246869918699187,1.1246869918699187,15.440137549999555,3.85
isolet,20,26,0.5098128592358556,0.47453646218280365,0.46631621234656195,448.575,450.025,0.9968098053707809,0.9968098053707809,15.847332249999901,4.065
isolet,20,28,0.457185210569895,0.5894175905395418,0.5055347670281272,603.725,450.025,1.3415764966740578,1.3415764966740578,16.777310425000458,5.345000000000001
isolet,20,30,0.465894896813969,0.5821362404533137,0.5032664653106279,590.85,450.025,1.312957748213846,1.312957748213846,17.228905149999996,6.01
isolet,20,32,0.43132321506916266,0.6451320522296132,0.5091881730225485,695.325,450.025,1.5451148066026115,1.5451148066026115,17.985659425000833,7.185
isolet,20,34,0.43112345234426674,0.6451846513919685,0.5099959186825361,693.025,450.025,1.5399972899728998,1.5399972899728998,19.049494750000306,8.01
isolet,20,36,0.40635307705669665,0.6930684897758068,0.5095721587460711,778.825,450.025,1.7306505296871149,1.7306505296871149,23.48914075000259,9.09
isolet,20,38,0.40056697165765104,0.706120596205962,0.509477582492545,803.5,450.025,1.7854722838137476,1.7854722838137476,36.06895835000081,10.01
isolet,20,40,0.38168715046282875,0.7433404779502341,0.5033455527715404,884.075,450.025,1.964518107908352,1.964518107908352,21.708800949998874,11.09
isolet,20,42,0.36724839382914765,0.7762298595713231,0.4974466789531754,962.0,450.025,2.137680463168268,2.137680463168268,20.996568775000668,12.385
isolet,20,44,0.35465334797674514,0.8023920916481891,0.490720167784653,1026.55,450.025,2.281089554077359,2.281089554077359,21.2872113500012,14.01
isolet,20,46,0.35112611535090543,0.8155587583148559,0.4894325470341544,1056.425,450.025,2.347478442966248,2.347478442966248,22.409363525001424,15.110000000000003
isolet,20,48,0.34151005859678724,0.8406136979551615,0.4835181002193411,1125.95,450.025,2.501972406996797,2.501972406996797,22.94582505000058,16.68
isolet,20,50,0.32305704937553187,0.8863891352549889,0.4706937261229475,1263.6,450.025,2.80780327666913,2.80780327666913,23.686468650000236,19.189999999999998
isolet,20,52,0.3340230770549969,0.8546120965755112,0.4776493723005517,1174.975,450.025,2.610891968465139,2.610891968465139,23.802026124997866,18.81
isolet,20,54,0.35143779328229796,0.8282798718896279,0.4915065594490155,1076.025,450.025,2.3910330130574033,2.3910330130574033,24.540720900001034,18.505000000000003
isolet,20,56,0.35551687287891975,0.8132790096082779,0.49332862814063916,1039.35,450.025,2.309528332101503,2.309528332101503,24.489033424999818,19.044999999999998
isolet,20,58,0.3677814187989288,0.7896687607785169,0.5009561342056437,972.6,450.025,2.1612090416358707,2.1612090416358707,26.13164572499933,19.035
isolet,20,60,0.37751545114847496,0.7746141906873614,0.5071335804663477,928.0,450.025,2.062110002463661,2.062110002463661,25.248176024999225,19.025
isolet,20,62,0.38941264415227983,0.7479487558511948,0.5115793693693437,870.275,450.025,1.9338424488790342,1.9338424488790342,26.010093874999285,19.025
isolet,20,64,0.40221369030127363,0.727560606060606,0.5167558064818147,823.3,450.025,1.8294636610002464,1.8294636610002464,25.97072072499884,19.025
isolet,20,66,0.416699436881784,0.7032839369302784,0.5204577058261444,773.575,450.025,1.7189727765459473,1.7189727765459473,26.168324899999718,19.025
isolet,20,68,0.423971430913329,0.686119857107662,0.5200700848502653,746.0,450.025,1.6577043606799706,1.6577043606799706,26.772854149999503,19.03
isolet,20,70,0.4308637960783953,0.6726215816703622,0.5201232438845945,722.9,450.025,1.6063744764720376,1.6063744764720376,27.171877099999264,19.035
isolet,20,72,0.4490648257724037,0.6448466371027346,0.5206123692400778,673.275,450.025,1.4961070460704609,1.4961070460704609,27.430703149999758,19.044999999999998
isolet,20,74,0.4856594935194304,0.5931361172702636,0.517600672469609,587.5,450.025,1.3055176151761518,1.3055176151761518,28.156720775001176,18.314999999999998
isolet,20,76,0.498915825436162,0.5693617886178861,0.5100201743173997,559.8,450.025,1.2439684651391967,1.2439684651391967,29.537046724999172,18.335
isolet,20,78,0.5426121717346332,0.5268079576250309,0.49894168391811844,490.225,450.025,1.089359694506036,1.089359694506036,29.377284375000556,18.05
isolet,20,80,0.5615438177082778,0.5015898004434589,0.4877189067299491,458.825,450.025,1.0195874599655088,1.0195874599655088,29.38736974999898,18.065
isolet,20,82,0.5935072232085835,0.4510979305247599,0.4584116682030787,404.45,450.025,0.8987639812761763,0.8987639812761763,29.749260350000384,17.384999999999998
isolet,20,84,0.6034889408410526,0.43154483863020443,0.44480080795376936,384.8,450.025,0.85510014781966,0.85510014781966,30.189907225000212,17.395
isolet,20,86,0.611686860673574,0.41854594727765465,0.4350961298057615,371.45,450.025,0.8254347129834935,0.8254347129834935,33.15463637500038,17.415
isolet,20,88,0.6207430249357605,0.3953811283567381,0.41655511285759256,351.275,450.025,0.7806033505789604,0.7806033505789604,30.958045900001352,17.130000000000003
isolet,20,90,0.6500955963471278,0.350439886671594,0.38090755852447067,306.1,450.025,0.6802176644493717,0.6802176644493717,31.319453150000598,16.43
isolet,20,92,0.661454232046558,0.33366284799211626,0.3713484751181545,285.075,450.025,0.6334961813254496,0.6334961813254496,32.501950024999715,16.169999999999998
isolet,20,94,0.6722167437386634,0.315219881744272,0.35544789319267567,267.275,450.025,0.5939421039664943,0.5939421039664943,34.77183957499932,16.21
isolet,20,96,0.6823171398409841,0.3020534614437053,0.3448090960443313,253.575,450.025,0.5634979058881499,0.5634979058881499,32.58824059999981,16.214999999999996
isolet,20,98,0.7124768148712828,0.2631656812022666,0.31379514310686546,211.275,450.025,0.4694990145355999,0.4694990145355999,32.885407275000134,15.254999999999999
isolet,20,100,0.7175749443491297,0.25788802660753884,0.30869964056911403,205.325,450.025,0.4562769154964276,0.4562769154964276,33.580060425000724,15.275
isolet,20,102,0.7277488452511258,0.2465549396403055,0.297853288718082,195.675,450.025,0.43483271741808327,0.43483271741808327,34.216942650001414,15.294999999999998
isolet,20,104,0.7329802070682708,0.2095550628233555,0.26462062646011775,158.75,450.025,0.35277728504557776,0.35277728504557776,43.58960827500198,14.305000000000001
isolet,20,106,0.7227048506224832,0.20016629711751666,0.25462086545294393,149.4,450.025,0.33199963045084996,0.33199963045084996,34.9199301750005,14.319999999999999
isolet,20,108,0.6541889228421832,0.17038876570583888,0.2244133502459112,121.425,450.025,0.26983321015028333,0.26983321015028333,35.19299892499994,13.339999999999998
isolet,20,110,0.6363621786259559,0.16438888888888886,0.21790448850574765,116.5,450.025,0.2588888888888889,0.2588888888888889,35.91420309999975,13.3
isolet,20,112,0.6488629675152389,0.154,0.20675437378639785,107.175,450.025,0.2381666666666667,0.2381666666666667,36.523892749999476,13.280000000000001
isolet,20,114,0.6109945239054209,0.12666666666666665,0.17513112883807097,83.625,450.025,0.18583333333333332,0.18583333333333332,36.375582199998036,12.275
isolet,20,116,0.5794103538978124,0.11699999999999999,0.16424704791504935,76.1,450.025,0.16911111111111113,0.16911111111111113,36.7023936999999,12.225
isolet,20,118,0.5803944055575772,0.09483333333333333,0.13600985859644193,59.725,450.025,0.13272222222222224,0.13272222222222224,45.0846938250006,11.190000000000001
isolet,20,120,0.5795271459729406,0.09133333333333334,0.13049253634411412,57.575,450.025,0.12794444444444444,0.12794444444444444,43.967263550002045,11.125
isolet,20,122,0.5757594220773524,0.07288888888888889,0.10630292649698234,44.3,450.025,0.09844444444444445,0.09844444444444445,41.1738395499988,10.059999999999999
isolet,20,124,0.5584290059979289,0.07077777777777779,0.10325256040034474,43.025,450.025,0.0956111111111111,0.0956111111111111,38.73971247500023,9.99
isolet,20,126,0.5279079816101792,0.05355555555555556,0.0825860023876844,30.475,450.025,0.06772222222222221,0.06772222222222221,44.39210089999861,8.885
isolet,20,128,0.46407774533244367,0.03916666666666666,0.06378584795037419,21.225,450.025,0.04716666666666667,0.04716666666666667,39.32713332500413,7.815
